Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Austin Slater,596103,137,30.0,22.0,9.0,5.0,3.0,3.0,28.0,13.0,1.0,22.0,2.0,0.272,81.0,0.385,0.519,0.904,0.0,0.0,0.0,1.0,399.0,96.0,42.0,14.0,25.0,0.0,0.0,0.38,2.44,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,2.0,0.5,1.0,0.5,1.0,0.5,0.0
Brandon Belt,474832,137,112.0,67.0,58.0,19.0,2.0,12.0,94.0,65.0,2.0,89.0,3.0,0.234,381.0,0.347,0.388,0.736,3.0,3.0,0.5,5.0,1885.0,452.0,148.0,40.0,161.0,0.0,3.0,0.277,0.5,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,7.0,0.0,0.0,0.125,0.125,0.0,1.0
Brandon Crawford,543063,137,107.0,109.0,43.0,20.0,1.0,9.0,95.0,37.0,2.0,84.0,2.0,0.225,374.0,0.296,0.356,0.651,2.0,2.0,0.5,9.0,1639.0,416.0,133.0,48.0,160.0,0.0,3.0,0.275,1.22,41.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,9.0,0.222,2.0,0.3,0.633,0.333,1.0
Buster Posey,457763,137,87.0,92.0,35.0,22.0,0.0,6.0,52.0,26.0,0.0,77.0,4.0,0.258,299.0,0.324,0.391,0.716,0.0,0.0,0.0,11.0,1289.0,330.0,117.0,33.0,117.0,0.0,1.0,0.293,1.16,49.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,3.0,0.333,1.0,0.333,1.666,1.333,0.0
Donovan Solano,456781,137,53.0,26.0,18.0,9.0,0.0,4.0,32.0,8.0,0.0,50.0,0.0,0.338,148.0,0.367,0.48,0.847,1.0,0.0,0.0,3.0,610.0,158.0,71.0,19.0,41.0,0.0,2.0,0.404,0.62,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Longoria,446334,137,88.0,72.0,38.0,15.0,2.0,13.0,70.0,29.0,0.0,71.0,3.0,0.238,298.0,0.311,0.433,0.744,1.0,2.0,0.667,7.0,1300.0,331.0,129.0,39.0,126.0,0.0,1.0,0.269,0.84,22.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,5.0,0.0,0.0,0.167,0.167,0.0,0.0
Joey Rickard,572073,137,44.0,29.0,12.0,7.0,2.0,3.0,33.0,16.0,1.0,25.0,3.0,0.207,121.0,0.314,0.372,0.686,2.0,3.0,0.6,0.0,590.0,140.0,45.0,7.0,42.0,0.0,0.0,0.259,0.85,40.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Pillar,607680,137,117.0,123.0,58.0,28.0,1.0,14.0,67.0,12.0,3.0,107.0,6.0,0.245,436.0,0.272,0.411,0.683,3.0,10.0,0.769,12.0,1481.0,459.0,179.0,59.0,184.0,0.0,5.0,0.258,0.85,31.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Yastrzemski,573262,137,65.0,46.0,38.0,13.0,2.0,11.0,62.0,16.0,1.0,59.0,2.0,0.267,221.0,0.318,0.493,0.811,2.0,1.0,0.333,4.0,940.0,243.0,109.0,37.0,103.0,1.0,3.0,0.318,0.79,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,2.0,0.5,1.0,0.667,1.167,0.5,1.0
Pablo Sandoval,467055,137,107.0,80.0,42.0,23.0,0.0,14.0,67.0,18.0,2.0,73.0,1.0,0.269,271.0,0.314,0.509,0.823,0.0,1.0,1.0,8.0,1135.0,295.0,138.0,41.0,120.0,2.0,3.0,0.306,1.43,19.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,10.0,0.3,3.0,0.364,0.764,0.4,1.0
Scooter Gennett,571697,137,29.0,24.0,5.0,5.0,0.0,1.0,24.0,1.0,0.0,21.0,1.0,0.228,92.0,0.242,0.315,0.557,0.0,0.0,0.0,1.0,315.0,95.0,29.0,7.0,42.0,0.0,1.0,0.294,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,5.0,0.0,0.0,0.167,0.167,0.0,1.0
Stephen Vogt,519390,137,67.0,23.0,20.0,19.0,2.0,6.0,43.0,16.0,0.0,46.0,1.0,0.284,162.0,0.348,0.537,0.885,1.0,0.0,0.0,0.0,732.0,181.0,87.0,22.0,69.0,0.0,2.0,0.348,0.44,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Will Smith,669257,119,21.0,8.0,10.0,7.0,0.0,6.0,20.0,5.0,1.0,19.0,1.0,0.297,64.0,0.352,0.688,1.04,0.0,1.0,1.0,1.0,308.0,71.0,44.0,20.0,17.0,0.0,1.0,0.333,0.44,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,3.29,0.65,8.23,1.99,27.1,16.87,3.65,0.5,0.64,3.5,9.22,2.63,1.21,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Haseley,656514,143,25.0,31.0,13.0,6.0,0.0,3.0,20.0,3.0,0.0,24.0,2.0,0.273,88.0,0.312,0.443,0.755,0.0,0.0,0.0,3.0,379.0,93.0,39.0,12.0,27.0,0.0,0.0,0.323,2.38,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Andrew Knapp,595284,143,56.0,22.0,9.0,4.0,0.0,1.0,32.0,15.0,1.0,18.0,2.0,0.194,93.0,0.318,0.269,0.587,0.0,0.0,0.0,2.0,449.0,112.0,25.0,4.0,50.0,2.0,0.0,0.283,0.96,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brad Miller,543543,143,44.0,20.0,11.0,3.0,1.0,4.0,24.0,11.0,0.0,19.0,1.0,0.238,80.0,0.337,0.45,0.787,0.0,2.0,1.0,1.0,360.0,92.0,36.0,11.0,29.0,0.0,0.0,0.288,1.18,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,14.0,0.214,3.0,0.214,0.785,0.571,1.0
Bryce Harper,547180,143,115.0,92.0,69.0,30.0,0.0,22.0,134.0,79.0,9.0,107.0,3.0,0.252,425.0,0.371,0.478,0.849,3.0,6.0,0.667,7.0,2092.0,509.0,203.0,78.0,168.0,0.0,2.0,0.314,0.98,19.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,19.0,0.158,3.0,0.227,0.385,0.158,1.0
Cesar Hernandez,514917,143,115.0,138.0,50.0,22.0,3.0,8.0,66.0,25.0,2.0,121.0,6.0,0.278,435.0,0.323,0.398,0.721,2.0,6.0,0.75,8.0,1794.0,470.0,173.0,49.0,186.0,0.0,4.0,0.31,1.21,54.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,8.0,0.375,3.0,0.444,1.194,0.75,1.0
Corey Dickerson,572816,143,50.0,35.0,23.0,18.0,1.0,6.0,28.0,13.0,4.0,48.0,0.0,0.324,148.0,0.374,0.581,0.955,0.0,1.0,1.0,3.0,664.0,163.0,86.0,32.0,66.0,0.0,2.0,0.362,0.9,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,6.0,0.167,1.0,0.167,0.334,0.167,1.0
J.T. Realmuto,592663,143,110.0,90.0,67.0,25.0,1.0,15.0,99.0,29.0,2.0,108.0,3.0,0.271,399.0,0.321,0.451,0.772,1.0,7.0,0.875,8.0,1711.0,436.0,180.0,57.0,210.0,0.0,5.0,0.321,0.84,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,13.0,0.154,2.0,0.214,0.445,0.231,0.0
Jean Segura,516416,143,104.0,145.0,62.0,24.0,3.0,11.0,52.0,25.0,0.0,119.0,6.0,0.285,418.0,0.333,0.435,0.768,2.0,7.0,0.778,8.0,1608.0,452.0,182.0,48.0,158.0,1.0,2.0,0.303,1.38,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,31.0,0.29,9.0,0.313,0.7,0.387,0.0
Rhys Hoskins,656555,143,115.0,63.0,60.0,24.0,4.0,24.0,115.0,87.0,5.0,102.0,7.0,0.249,410.0,0.387,0.502,0.889,2.0,1.0,0.333,6.0,2319.0,509.0,206.0,69.0,190.0,0.0,3.0,0.285,0.47,17.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,7.0,0.286,2.0,0.444,0.73,0.286,0.0
Roman Quinn,596451,143,38.0,24.0,12.0,2.0,0.0,3.0,30.0,9.0,0.0,17.0,0.0,0.187,91.0,0.26,0.308,0.568,0.0,7.0,1.0,1.0,377.0,101.0,28.0,7.0,35.0,1.0,0.0,0.241,1.14,30.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Scott Kingery,664068,143,83.0,57.0,44.0,23.0,2.0,14.0,96.0,24.0,0.0,84.0,5.0,0.275,306.0,0.337,0.5,0.837,2.0,10.0,0.833,2.0,1337.0,335.0,153.0,34.0,116.0,0.0,0.0,0.357,0.84,21.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,4.0,0.25,1.0,0.25,0.5,0.25,0.0
Sean Rodriguez,446481,143,44.0,17.0,15.0,3.0,0.0,3.0,26.0,8.0,0.0,16.0,2.0,0.222,72.0,0.313,0.389,0.702,1.0,1.0,0.5,2.0,358.0,86.0,28.0,10.0,35.0,3.0,1.0,0.295,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.76,6.51,1.65,27.2,16.59,2.65,0.5,0.64,3.75,9.76,2.6,1.01,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Anderson,605119,146,114.0,117.0,52.0,27.0,1.0,20.0,97.0,40.0,1.0,105.0,12.0,0.253,415.0,0.334,0.467,0.802,1.0,5.0,0.833,14.0,1712.0,470.0,194.0,59.0,157.0,0.0,3.0,0.282,1.18,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,10.0,0.1,1.0,0.1,0.3,0.2,0.0
Bryan Holaday,592407,146,25.0,21.0,8.0,4.0,0.0,3.0,13.0,9.0,2.0,23.0,1.0,0.303,76.0,0.384,0.474,0.857,1.0,0.0,0.0,4.0,339.0,87.0,36.0,8.0,29.0,1.0,0.0,0.333,1.05,25.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Granderson,434158,146,98.0,55.0,35.0,17.0,1.0,9.0,83.0,30.0,1.0,48.0,3.0,0.18,267.0,0.268,0.352,0.62,3.0,0.0,0.0,3.0,1298.0,302.0,94.0,30.0,93.0,0.0,2.0,0.22,0.66,29.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,6.0,0.167,1.0,0.286,0.619,0.333,1.0
Deven Marrero,571918,146,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Cooper,643265,146,78.0,86.0,42.0,10.0,1.0,11.0,81.0,26.0,0.0,78.0,5.0,0.283,276.0,0.353,0.446,0.798,0.0,0.0,0.0,8.0,1274.0,309.0,123.0,40.0,92.0,0.0,2.0,0.36,2.61,25.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harold Ramirez,623912,146,74.0,94.0,37.0,13.0,1.0,7.0,56.0,11.0,1.0,71.0,4.0,0.264,269.0,0.302,0.398,0.7,0.0,2.0,1.0,6.0,1063.0,285.0,107.0,34.0,103.0,0.0,1.0,0.309,1.92,38.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Isan Diaz,656371,146,5.0,4.0,2.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,0.105,19.0,0.15,0.263,0.413,1.0,0.0,0.0,1.0,84.0,20.0,5.0,1.0,13.0,0.0,0.0,0.1,0.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jon Berti,542932,146,31.0,30.0,18.0,7.0,1.0,2.0,25.0,8.0,0.0,28.0,1.0,0.289,97.0,0.346,0.443,0.789,0.0,5.0,1.0,1.0,409.0,107.0,43.0,9.0,41.0,0.0,1.0,0.366,2.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Alfaro,595751,146,90.0,80.0,29.0,9.0,1.0,11.0,111.0,10.0,0.0,78.0,7.0,0.257,303.0,0.295,0.403,0.698,3.0,2.0,0.4,7.0,1184.0,322.0,122.0,36.0,146.0,0.0,2.0,0.366,2.22,27.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Brinson,621446,146,33.0,24.0,4.0,5.0,0.0,0.0,35.0,2.0,0.0,19.0,3.0,0.192,99.0,0.231,0.242,0.473,1.0,0.0,0.0,4.0,380.0,105.0,24.0,5.0,32.0,1.0,0.0,0.297,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Prado,445988,146,67.0,65.0,19.0,8.0,0.0,1.0,32.0,7.0,0.0,47.0,0.0,0.249,189.0,0.273,0.307,0.58,0.0,0.0,0.0,6.0,773.0,198.0,58.0,13.0,53.0,0.0,2.0,0.291,1.38,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,6.0,0.167,1.0,0.167,0.334,0.167,0.0
Starlin Castro,516770,146,115.0,140.0,36.0,16.0,3.0,11.0,81.0,18.0,1.0,117.0,1.0,0.257,455.0,0.283,0.378,0.661,1.0,2.0,0.667,16.0,1805.0,480.0,172.0,51.0,188.0,0.0,6.0,0.287,1.14,41.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,2.56,1.65,9.09,0.87,31.2,13.93,2.6,0.0,0.66,3.0,6.82,2.27,1.26,0.5,8.0,0.375,3.0,0.444,0.944,0.5,0.0
Adam Duvall,594807,144,14.0,8.0,9.0,2.0,0.0,5.0,20.0,3.0,0.0,16.0,0.0,0.281,57.0,0.311,0.579,0.89,0.0,0.0,0.0,0.0,262.0,61.0,33.0,10.0,33.0,0.0,1.0,0.333,0.57,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian McCann,435263,144,67.0,62.0,23.0,8.0,0.0,10.0,44.0,23.0,1.0,60.0,2.0,0.273,220.0,0.339,0.445,0.784,0.0,0.0,0.0,7.0,1007.0,251.0,98.0,39.0,94.0,0.0,6.0,0.291,1.03,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Charlie Culberson,518586,144,87.0,19.0,11.0,5.0,2.0,4.0,29.0,5.0,0.0,32.0,1.0,0.32,100.0,0.355,0.53,0.885,1.0,0.0,0.0,4.0,408.0,107.0,53.0,19.0,54.0,0.0,1.0,0.412,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ender Inciarte,542255,144,59.0,59.0,26.0,9.0,2.0,4.0,36.0,21.0,2.0,43.0,4.0,0.236,182.0,0.327,0.374,0.701,1.0,6.0,0.857,1.0,811.0,208.0,68.0,18.0,79.0,0.0,1.0,0.273,1.31,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,1.0,0.0,0.0,0.667,0.667,0.0,1.0
Freddie Freeman,518692,144,117.0,103.0,92.0,28.0,2.0,29.0,96.0,66.0,7.0,139.0,4.0,0.307,453.0,0.399,0.57,0.968,3.0,5.0,0.625,11.0,2071.0,524.0,258.0,92.0,154.0,0.0,1.0,0.334,0.89,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,2.0,0.5,1.0,0.667,1.667,1.0,1.0
Johan Camargo,622666,144,85.0,67.0,24.0,10.0,1.0,4.0,37.0,14.0,2.0,46.0,0.0,0.221,208.0,0.27,0.337,0.607,0.0,1.0,1.0,4.0,793.0,223.0,70.0,26.0,85.0,1.0,0.0,0.251,1.14,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0
Josh Donaldson,518626,144,114.0,90.0,66.0,27.0,0.0,26.0,119.0,70.0,2.0,106.0,7.0,0.262,405.0,0.379,0.521,0.9,2.0,3.0,0.6,10.0,2017.0,483.0,211.0,68.0,168.0,0.0,1.0,0.307,0.99,15.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Joyce,459964,144,88.0,21.0,14.0,7.0,0.0,3.0,25.0,18.0,0.0,25.0,0.0,0.248,101.0,0.361,0.406,0.767,0.0,0.0,0.0,1.0,489.0,119.0,41.0,10.0,43.0,0.0,0.0,0.301,0.7,33.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ozzie Albies,645277,144,117.0,105.0,77.0,30.0,7.0,18.0,84.0,37.0,4.0,141.0,3.0,0.301,469.0,0.354,0.51,0.864,2.0,11.0,0.846,2.0,1782.0,511.0,239.0,64.0,156.0,0.0,2.0,0.333,0.74,26.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,3.0,0.333,1.0,0.333,0.666,0.333,1.0
Ronald Acuna Jr.,660670,144,117.0,92.0,96.0,16.0,1.0,32.0,134.0,53.0,2.0,143.0,8.0,0.298,480.0,0.377,0.535,0.912,6.0,26.0,0.813,7.0,2312.0,544.0,257.0,79.0,152.0,0.0,0.0,0.354,0.83,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Flowers,452095,144,61.0,44.0,25.0,8.0,2.0,9.0,76.0,19.0,3.0,45.0,3.0,0.224,201.0,0.299,0.418,0.717,0.0,0.0,0.0,6.0,883.0,224.0,84.0,21.0,92.0,0.0,1.0,0.308,1.19,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,7.09,0.99,10.13,2.06,26.2,18.71,7.21,0.667,0.65,1.44,7.76,5.4,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Dixon,641525,116,83.0,47.0,33.0,12.0,3.0,14.0,91.0,16.0,0.0,71.0,3.0,0.259,274.0,0.305,0.478,0.783,0.0,5.0,1.0,3.0,1155.0,295.0,131.0,43.0,119.0,0.0,2.0,0.333,0.7,19.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
