Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Austin Romine,519222,147,52.0,45.0,19.0,7.0,0.0,6.0,36.0,6.0,0.0,45.0,0.0,0.271,166.0,0.295,0.422,0.716,1.0,1.0,0.5,4.0,630.0,174.0,70.0,28.0,64.0,1.0,1.0,0.312,1.07,27.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,10.0,0.1,1.0,0.182,0.282,0.1,0.0,False
Brett Gardner,458731,147,105.0,105.0,67.0,19.0,6.0,17.0,65.0,42.0,0.0,91.0,3.0,0.256,356.0,0.337,0.486,0.823,2.0,9.0,0.818,4.0,1722.0,403.0,173.0,50.0,143.0,0.0,2.0,0.268,1.08,20.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,28.0,0.286,8.0,0.394,0.787,0.393,1.0,False
Cameron Maybin,457727,147,57.0,26.0,39.0,13.0,0.0,8.0,48.0,22.0,0.0,54.0,0.0,0.312,173.0,0.39,0.526,0.916,4.0,7.0,0.636,3.0,820.0,195.0,91.0,26.0,63.0,0.0,0.0,0.393,0.58,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,6.0,0.333,2.0,0.333,0.666,0.333,0.0,False
Didi Gregorius,544369,147,49.0,49.0,31.0,8.0,1.0,9.0,27.0,8.0,0.0,52.0,0.0,0.261,199.0,0.287,0.447,0.734,1.0,1.0,0.5,4.0,820.0,209.0,89.0,36.0,85.0,0.0,2.0,0.261,0.67,22.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,20.0,0.25,5.0,0.25,0.65,0.4,1.0,True
DJ LeMahieu,518934,147,108.0,126.0,84.0,26.0,2.0,19.0,66.0,36.0,0.0,149.0,2.0,0.337,442.0,0.386,0.534,0.92,2.0,4.0,0.667,9.0,1817.0,485.0,236.0,81.0,133.0,1.0,4.0,0.36,1.19,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,7.0,0.143,1.0,0.4,0.543,0.143,0.0,False
Gary Sanchez,596142,147,82.0,59.0,46.0,10.0,1.0,26.0,95.0,27.0,2.0,74.0,6.0,0.235,315.0,0.307,0.521,0.827,0.0,0.0,0.0,3.0,1430.0,349.0,164.0,63.0,152.0,0.0,1.0,0.246,0.67,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,16.0,0.313,5.0,0.421,1.171,0.75,0.0,True
Gio Urshela,570482,147,101.0,81.0,63.0,29.0,0.0,18.0,58.0,21.0,0.0,111.0,4.0,0.335,331.0,0.378,0.586,0.964,1.0,1.0,0.5,12.0,1378.0,360.0,194.0,64.0,133.0,0.0,4.0,0.359,0.95,18.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,6.0,0.333,2.0,0.333,0.666,0.333,0.0,True
Gleyber Torres,650402,147,110.0,90.0,76.0,20.0,0.0,26.0,95.0,43.0,3.0,116.0,1.0,0.282,411.0,0.349,0.521,0.869,2.0,4.0,0.667,8.0,1846.0,460.0,214.0,69.0,160.0,1.0,4.0,0.306,0.78,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,8.0,0.25,2.0,0.333,0.833,0.5,0.0,True
Mike Ford,645801,147,22.0,20.0,14.0,2.0,0.0,4.0,15.0,10.0,2.0,12.0,2.0,0.171,70.0,0.293,0.371,0.664,0.0,0.0,0.0,0.0,321.0,82.0,26.0,8.0,24.0,0.0,0.0,0.157,0.87,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,2.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Mike Tauchman,643565,147,68.0,45.0,40.0,16.0,1.0,12.0,57.0,27.0,0.0,59.0,0.0,0.295,200.0,0.379,0.565,0.944,0.0,5.0,1.0,7.0,984.0,227.0,113.0,42.0,83.0,0.0,0.0,0.359,1.15,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,4.0,0.25,1.0,0.25,0.75,0.5,1.0,False
Thairo Estrada,642731,147,26.0,15.0,10.0,3.0,0.0,3.0,14.0,3.0,0.0,14.0,0.0,0.264,53.0,0.304,0.491,0.794,0.0,2.0,1.0,1.0,190.0,57.0,26.0,11.0,18.0,1.0,0.0,0.306,1.36,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,5.14,0.96,8.36,1.29,28.0,17.43,5.14,1.0,0.64,2.78,8.04,2.89,1.25,0.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Anthony Santander,623993,110,60.0,55.0,32.0,15.0,1.0,11.0,46.0,15.0,0.0,71.0,1.0,0.297,239.0,0.337,0.506,0.843,2.0,1.0,0.333,0.0,1047.0,259.0,121.0,35.0,92.0,1.0,3.0,0.324,0.77,21.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Chance Sisco,642082,110,40.0,24.0,23.0,6.0,0.0,6.0,49.0,13.0,0.0,28.0,6.0,0.215,130.0,0.315,0.4,0.715,1.0,0.0,0.0,4.0,641.0,149.0,52.0,18.0,55.0,0.0,0.0,0.293,0.83,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Chris Davis,448801,110,88.0,46.0,21.0,8.0,0.0,9.0,120.0,28.0,1.0,46.0,3.0,0.178,259.0,0.263,0.313,0.576,0.0,0.0,0.0,6.0,1253.0,293.0,81.0,32.0,112.0,0.0,3.0,0.278,0.92,28.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,29.0,0.138,4.0,0.188,0.602,0.414,1.0,False
Hanser Alberto,593643,110,103.0,114.0,39.0,16.0,2.0,7.0,39.0,11.0,1.0,120.0,3.0,0.318,377.0,0.34,0.427,0.767,2.0,4.0,0.667,5.0,1280.0,396.0,161.0,36.0,130.0,2.0,3.0,0.338,1.05,53.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,13.0,0.462,6.0,0.462,1.308,0.846,0.0,True
Jace Peterson,607054,110,20.0,16.0,10.0,3.0,1.0,2.0,16.0,5.0,0.0,17.0,0.0,0.236,72.0,0.282,0.389,0.671,1.0,4.0,0.8,0.0,319.0,78.0,28.0,11.0,25.0,0.0,1.0,0.273,0.67,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,4.0,0.25,1.0,0.25,0.5,0.25,1.0,False
Jonathan Villar,542340,110,121.0,131.0,79.0,27.0,4.0,15.0,130.0,47.0,0.0,127.0,3.0,0.269,472.0,0.338,0.439,0.776,7.0,26.0,0.788,8.0,2123.0,526.0,207.0,54.0,161.0,2.0,2.0,0.34,1.49,31.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,21.0,0.048,1.0,0.13,0.178,0.048,1.0,True
Pedro Severino,600474,110,71.0,57.0,28.0,10.0,0.0,10.0,58.0,24.0,0.0,61.0,3.0,0.263,232.0,0.337,0.435,0.773,1.0,2.0,0.667,2.0,1090.0,262.0,101.0,30.0,105.0,1.0,2.0,0.307,0.97,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,6.0,0.333,2.0,0.5,0.833,0.333,0.0,True
Renato Nunez,600524,110,115.0,83.0,60.0,21.0,0.0,26.0,113.0,34.0,1.0,104.0,6.0,0.246,422.0,0.311,0.481,0.792,1.0,0.0,0.0,7.0,1906.0,463.0,203.0,68.0,174.0,0.0,1.0,0.275,0.67,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,19.0,0.579,11.0,0.619,1.882,1.263,0.0,True
Richie Martin,621006,110,95.0,73.0,22.0,6.0,3.0,4.0,74.0,14.0,0.0,45.0,4.0,0.189,238.0,0.246,0.29,0.536,1.0,7.0,0.875,6.0,1044.0,259.0,69.0,13.0,121.0,3.0,0.0,0.256,1.49,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,9.0,0.111,1.0,0.111,0.333,0.222,0.0,False
Rio Ruiz,547004,110,94.0,66.0,25.0,9.0,1.0,7.0,69.0,28.0,0.0,67.0,0.0,0.247,271.0,0.316,0.365,0.681,1.0,0.0,0.0,6.0,1160.0,302.0,99.0,33.0,102.0,1.0,2.0,0.305,0.92,38.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Stevie Wilkerson,592859,110,85.0,66.0,33.0,14.0,1.0,10.0,88.0,13.0,0.0,59.0,3.0,0.227,260.0,0.271,0.404,0.675,3.0,2.0,0.4,4.0,1122.0,277.0,105.0,32.0,114.0,0.0,1.0,0.301,1.38,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,7.56,0.95,11.16,2.88,25.0,18.12,7.56,0.0,0.62,1.7,6.12,3.6,1.64,0.5,4.0,0.25,1.0,0.25,0.5,0.25,1.0,True
