Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Willy Adames,642715,139,121.0,118.0,57.0,19.0,1.0,16.0,122.0,36.0,1.0,109.0,3.0,0.252,432.0,0.314,0.412,0.726,1.0,4.0,0.8,8.0,1893.0,474.0,178.0,40.0,192.0,3.0,0.0,0.316,1.37,27.0,27.0,0.296,8.0,0.321,0.728,0.407,26.5,0.34,18.0,0.407,0.898,0.491,0.258,6.0,0.51,9.38,3.38,24.0,19.92,6.0,0.0,0.63,1.4,7.88,5.63,1.67,0.0,4.0,0.25,1.0,0.25,1.25,1.0,1.0,True
Aaron Altherr,571437,121,48.0,10.0,8.0,2.0,0.0,1.0,25.0,3.0,0.0,5.0,1.0,0.083,60.0,0.138,0.167,0.305,0.0,0.0,0.0,1.0,263.0,65.0,10.0,3.0,28.0,0.0,1.0,0.114,0.48,60.0,0.0,0.143,1.0,0.333,0.476,0.143,0.0,0.133,2.0,0.235,0.435,0.2,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Amed Rosario,642708,121,123.0,124.0,62.0,26.0,7.0,12.0,101.0,27.0,2.0,140.0,2.0,0.292,480.0,0.33,0.45,0.78,7.0,15.0,0.682,10.0,1880.0,514.0,216.0,54.0,183.0,2.0,3.0,0.346,1.03,40.0,0.0,0.438,14.0,0.486,1.111,0.625,69.0,0.362,25.0,0.389,0.896,0.507,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
J.D. Davis,605204,121,110.0,83.0,45.0,16.0,1.0,15.0,69.0,29.0,1.0,95.0,2.0,0.307,309.0,0.368,0.511,0.88,0.0,2.0,1.0,11.0,1354.0,342.0,158.0,44.0,140.0,0.0,2.0,0.352,1.3,20.6,22.0,0.273,6.0,0.273,0.682,0.409,12.0,0.375,18.0,0.392,1.08,0.688,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Joe Panik,605412,121,115.0,116.0,43.0,18.0,2.0,3.0,41.0,38.0,2.0,94.0,3.0,0.246,382.0,0.316,0.327,0.643,2.0,4.0,0.667,5.0,1624.0,429.0,125.0,30.0,150.0,2.0,4.0,0.266,0.85,127.33,0.0,0.357,10.0,0.379,0.808,0.429,0.0,0.342,13.0,0.375,0.796,0.421,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,3.0,0.333,1.0,0.333,0.666,0.333,1.0,True
Juan Lagares,501571,121,104.0,53.0,28.0,9.0,1.0,2.0,62.0,18.0,3.0,43.0,2.0,0.216,199.0,0.286,0.302,0.588,1.0,3.0,0.75,5.0,848.0,222.0,60.0,19.0,72.0,2.0,1.0,0.301,1.2,99.5,0.0,0.333,8.0,0.407,0.865,0.458,0.0,0.317,13.0,0.404,0.819,0.415,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Luis Guillorme,641645,121,30.0,12.0,6.0,2.0,0.0,1.0,11.0,3.0,0.0,9.0,0.0,0.209,43.0,0.261,0.326,0.586,0.0,0.0,0.0,2.0,206.0,46.0,14.0,3.0,18.0,0.0,0.0,0.258,1.09,43.0,0.0,0.333,3.0,0.455,0.899,0.444,22.0,0.273,6.0,0.333,0.833,0.5,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Michael Conforto,624424,121,117.0,84.0,70.0,21.0,0.0,27.0,111.0,65.0,4.0,110.0,10.0,0.259,425.0,0.366,0.499,0.865,1.0,7.0,0.875,7.0,1995.0,505.0,212.0,76.0,181.0,0.0,5.0,0.284,0.67,15.74,13.0,0.308,8.0,0.438,1.015,0.577,10.8,0.278,15.0,0.394,0.968,0.574,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,3.0,0.667,2.0,0.667,1.667,1.0,1.0,True
Pete Alonso,624413,121,126.0,103.0,76.0,26.0,2.0,40.0,137.0,60.0,4.0,122.0,18.0,0.267,457.0,0.372,0.595,0.967,0.0,1.0,1.0,10.0,2163.0,538.0,272.0,97.0,205.0,0.0,3.0,0.29,1.05,11.42,13.5,0.444,12.0,0.531,1.309,0.778,9.17,0.345,19.0,0.455,1.182,0.727,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Rajai Davis,434658,121,6.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.3,10.0,0.3,0.7,1.0,0.0,0.0,0.0,0.0,37.0,10.0,7.0,4.0,5.0,0.0,0.0,0.333,3.0,10.0,10.0,0.3,3.0,0.3,1.0,0.7,10.0,0.3,3.0,0.3,1.0,0.7,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Todd Frazier,453943,121,103.0,81.0,46.0,13.0,2.0,16.0,89.0,29.0,0.0,83.0,8.0,0.231,359.0,0.303,0.412,0.715,2.0,1.0,0.333,8.0,1583.0,396.0,148.0,50.0,159.0,0.0,0.0,0.264,0.76,22.44,28.0,0.179,5.0,0.207,0.528,0.321,28.0,0.179,10.0,0.193,0.532,0.339,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Tomas Nido,621512,121,38.0,39.0,7.0,5.0,0.0,3.0,30.0,5.0,1.0,24.0,0.0,0.211,114.0,0.244,0.333,0.577,0.0,0.0,0.0,3.0,398.0,120.0,38.0,13.0,55.0,1.0,0.0,0.259,1.77,38.0,0.0,0.1,2.0,0.143,0.343,0.2,0.0,0.159,7.0,0.213,0.463,0.25,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wilson Ramos,467092,121,112.0,154.0,43.0,11.0,0.0,13.0,53.0,38.0,5.0,105.0,1.0,0.279,377.0,0.344,0.411,0.756,0.0,0.0,0.0,14.0,1357.0,418.0,155.0,63.0,167.0,0.0,2.0,0.294,2.3,29.0,0.0,0.379,11.0,0.379,0.793,0.414,29.5,0.356,21.0,0.387,0.879,0.492,0.198,1.82,0.72,6.37,0.0,29.2,15.0,2.16,0.0,0.62,4.17,7.58,1.82,0.91,0.25,2.0,0.5,1.0,0.5,1.5,1.0,0.0,True
Carlos Santana,467793,114,125.0,133.0,91.0,24.0,1.0,30.0,80.0,92.0,9.0,130.0,1.0,0.29,449.0,0.411,0.548,0.959,0.0,4.0,1.0,12.0,2212.0,543.0,246.0,79.0,180.0,0.0,1.0,0.294,1.24,14.97,9.0,0.333,9.0,0.419,1.16,0.741,9.17,0.345,19.0,0.471,1.198,0.727,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,11.0,0.364,4.0,0.462,0.917,0.455,1.0,False
Francisco Lindor,596019,114,109.0,124.0,74.0,31.0,2.0,21.0,74.0,37.0,6.0,135.0,3.0,0.297,454.0,0.351,0.513,0.865,3.0,18.0,0.857,8.0,1850.0,499.0,233.0,53.0,130.0,1.0,4.0,0.314,0.98,21.62,31.0,0.226,7.0,0.25,0.637,0.387,62.0,0.274,17.0,0.357,0.792,0.435,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,3.0,0.333,1.0,0.333,0.666,0.333,1.0,True
Franmil Reyes,614177,114,119.0,90.0,48.0,11.0,0.0,29.0,119.0,33.0,1.0,92.0,0.0,0.238,386.0,0.294,0.492,0.786,0.0,0.0,0.0,13.0,1597.0,425.0,190.0,53.0,161.0,0.0,6.0,0.258,0.99,13.31,0.0,0.136,3.0,0.208,0.344,0.136,23.0,0.174,8.0,0.235,0.561,0.326,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,5.0,0.6,3.0,0.667,2.067,1.4,0.0,False
Greg Allen,656185,114,60.0,51.0,26.0,7.0,3.0,4.0,37.0,8.0,0.0,40.0,6.0,0.234,171.0,0.29,0.38,0.67,2.0,3.0,0.6,3.0,720.0,188.0,65.0,23.0,89.0,2.0,1.0,0.275,1.11,42.75,28.0,0.214,6.0,0.267,0.624,0.357,29.0,0.241,14.0,0.279,0.658,0.379,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Jason Kipnis,543401,114,104.0,108.0,42.0,21.0,1.0,13.0,75.0,36.0,2.0,100.0,1.0,0.253,395.0,0.313,0.41,0.723,1.0,6.0,0.857,6.0,1699.0,443.0,162.0,58.0,158.0,5.0,6.0,0.278,0.88,30.38,14.0,0.214,6.0,0.241,0.705,0.464,29.0,0.241,14.0,0.286,0.717,0.431,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Jose Ramirez,608070,114,124.0,101.0,65.0,32.0,3.0,20.0,72.0,51.0,3.0,119.0,2.0,0.254,469.0,0.326,0.463,0.788,4.0,24.0,0.857,8.0,2110.0,528.0,217.0,75.0,211.0,0.0,6.0,0.258,0.55,23.45,8.0,0.375,9.0,0.464,1.339,0.875,9.17,0.345,19.0,0.419,1.219,0.8,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Kevin Plawecki,608700,114,48.0,35.0,11.0,8.0,0.0,2.0,27.0,10.0,0.0,26.0,3.0,0.205,127.0,0.277,0.315,0.592,1.0,0.0,0.0,4.0,532.0,141.0,40.0,12.0,56.0,0.0,1.0,0.242,0.88,63.5,0.0,0.158,3.0,0.238,0.449,0.211,0.0,0.231,9.0,0.286,0.568,0.282,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Mike Freeman,502273,114,50.0,30.0,18.0,6.0,0.0,4.0,35.0,13.0,0.0,30.0,3.0,0.273,110.0,0.359,0.436,0.796,2.0,1.0,0.333,1.0,507.0,133.0,48.0,18.0,38.0,5.0,2.0,0.356,1.36,27.5,17.0,0.353,6.0,0.389,1.036,0.647,20.0,0.275,11.0,0.333,0.808,0.475,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Oscar Mercado,640458,114,81.0,82.0,52.0,18.0,2.0,10.0,60.0,19.0,0.0,87.0,4.0,0.281,310.0,0.328,0.448,0.777,3.0,11.0,0.786,7.0,1221.0,340.0,139.0,35.0,116.0,5.0,2.0,0.318,0.93,31.0,23.0,0.391,9.0,0.44,1.049,0.609,50.0,0.24,12.0,0.283,0.623,0.34,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Roberto Perez,547379,114,94.0,89.0,38.0,8.0,1.0,20.0,102.0,39.0,1.0,70.0,2.0,0.227,308.0,0.314,0.455,0.769,0.0,0.0,0.0,9.0,1523.0,359.0,140.0,48.0,153.0,6.0,4.0,0.263,1.56,15.4,24.0,0.25,6.0,0.357,0.774,0.417,24.5,0.163,8.0,0.255,0.561,0.306,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Tyler Naquin,571980,114,83.0,64.0,32.0,18.0,0.0,10.0,64.0,11.0,2.0,74.0,1.0,0.285,260.0,0.314,0.469,0.783,1.0,4.0,0.8,7.0,1014.0,276.0,122.0,32.0,105.0,2.0,2.0,0.34,1.03,26.0,0.0,0.3,6.0,0.3,0.65,0.35,45.0,0.267,12.0,0.283,0.639,0.356,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,2.0,0.5,1.0,0.5,1.0,0.5,1.0,True
Yasiel Puig,624577,114,118.0,92.0,60.0,20.0,2.0,24.0,106.0,29.0,1.0,114.0,6.0,0.258,442.0,0.31,0.475,0.786,6.0,16.0,0.727,11.0,1725.0,480.0,210.0,72.0,196.0,0.0,3.0,0.286,0.69,18.42,27.0,0.185,5.0,0.267,0.6,0.333,29.0,0.293,17.0,0.359,0.859,0.5,0.183,1.35,1.21,5.94,0.27,33.1,13.44,1.63,1.0,0.68,5.0,8.1,1.62,0.84,0.67,12.0,0.083,1.0,0.083,0.166,0.083,0.0,False
Adam Duvall,594807,144,23.0,10.0,12.0,2.0,0.0,6.0,27.0,4.0,0.0,19.0,2.0,0.247,77.0,0.298,0.506,0.804,0.0,0.0,0.0,0.0,351.0,84.0,39.0,11.0,39.0,0.0,1.0,0.289,0.45,12.83,14.0,0.143,2.0,0.294,0.651,0.357,46.0,0.13,6.0,0.216,0.412,0.196,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,4.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Adeiny Hechavarria,588751,144,66.0,46.0,26.0,10.0,0.0,6.0,38.0,10.0,0.0,36.0,3.0,0.225,160.0,0.283,0.4,0.683,1.0,3.0,0.75,2.0,653.0,173.0,64.0,22.0,67.0,0.0,0.0,0.259,1.15,26.67,18.0,0.389,7.0,0.5,1.222,0.722,18.0,0.389,7.0,0.5,1.222,0.722,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,11.0,0.273,3.0,0.273,0.546,0.273,0.0,True
Alex Jackson,656577,144,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,0.091,0.0,0.091,0.0,0.0,0.0,1.0,26.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Billy Hamilton,571740,144,94.0,71.0,32.0,12.0,2.0,0.0,74.0,25.0,0.0,58.0,0.0,0.209,277.0,0.273,0.267,0.54,5.0,18.0,0.783,1.0,1204.0,307.0,74.0,12.0,106.0,3.0,2.0,0.283,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Charlie Culberson,518586,144,95.0,23.0,12.0,5.0,2.0,4.0,39.0,5.0,0.0,34.0,1.0,0.283,120.0,0.315,0.458,0.773,1.0,0.0,0.0,5.0,487.0,127.0,55.0,19.0,72.0,0.0,1.0,0.385,0.92,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.0,0.22,0.47,0.25,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,3.0,0.667,2.0,0.667,1.334,0.667,0.0,False
Freddie Freeman,518692,144,128.0,116.0,100.0,28.0,2.0,34.0,103.0,71.0,7.0,150.0,4.0,0.304,494.0,0.395,0.575,0.97,3.0,5.0,0.625,16.0,2244.0,570.0,284.0,103.0,172.0,0.0,1.0,0.324,0.92,14.53,5.4,0.222,6.0,0.276,1.054,0.778,8.29,0.31,18.0,0.385,1.057,0.672,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,8.0,0.25,2.0,0.333,0.708,0.375,1.0,True
Josh Donaldson,518626,144,125.0,101.0,75.0,29.0,0.0,29.0,128.0,77.0,2.0,117.0,7.0,0.264,443.0,0.381,0.526,0.907,2.0,3.0,0.6,11.0,2195.0,528.0,233.0,73.0,180.0,0.0,1.0,0.307,1.03,15.28,8.0,0.292,7.0,0.393,1.143,0.75,16.67,0.28,14.0,0.429,0.969,0.54,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Matt Joyce,459964,144,98.0,25.0,18.0,8.0,0.0,4.0,29.0,20.0,0.0,34.0,0.0,0.272,125.0,0.372,0.432,0.804,0.0,0.0,0.0,2.0,589.0,145.0,54.0,16.0,52.0,0.0,0.0,0.326,0.68,31.25,19.0,0.368,7.0,0.429,1.008,0.579,35.0,0.286,10.0,0.342,0.742,0.4,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,3.0,0.333,1.0,0.5,0.833,0.333,1.0,True
Ozzie Albies,645277,144,128.0,117.0,79.0,33.0,7.0,18.0,89.0,41.0,4.0,148.0,3.0,0.289,512.0,0.344,0.486,0.83,3.0,12.0,0.8,2.0,1965.0,558.0,249.0,68.0,169.0,0.0,2.0,0.319,0.73,28.44,0.0,0.111,3.0,0.172,0.357,0.185,21.0,0.317,20.0,0.358,0.945,0.587,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,10.0,0.3,3.0,0.3,0.7,0.4,1.0,False
Rafael Ortega,542364,144,7.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,0.188,16.0,0.278,0.438,0.715,0.0,0.0,0.0,0.0,78.0,18.0,7.0,4.0,9.0,0.0,0.0,0.167,0.11,16.0,16.0,0.188,3.0,0.278,0.716,0.438,16.0,0.188,3.0,0.278,0.716,0.438,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Ronald Acuna Jr.,660670,144,128.0,102.0,106.0,17.0,1.0,36.0,145.0,59.0,3.0,154.0,9.0,0.296,521.0,0.377,0.539,0.916,8.0,29.0,0.784,7.0,2517.0,592.0,281.0,88.0,160.0,0.0,0.0,0.347,0.85,14.47,12.5,0.24,6.0,0.367,0.887,0.52,6.67,0.333,20.0,0.412,1.212,0.8,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,8.0,0.0,0.0,0.2,0.2,0.0,0.0,True
Tyler Flowers,452095,144,67.0,46.0,26.0,8.0,3.0,9.0,83.0,22.0,3.0,49.0,3.0,0.224,219.0,0.302,0.411,0.713,0.0,0.0,0.0,6.0,965.0,245.0,90.0,23.0,102.0,0.0,1.0,0.313,1.1,24.33,0.0,0.227,5.0,0.32,0.638,0.318,52.0,0.173,9.0,0.232,0.54,0.308,0.18,4.02,0.96,5.74,1.16,31.1,15.96,4.34,1.0,0.65,1.5,6.89,4.6,1.15,0.0,3.0,0.333,1.0,0.333,0.666,0.333,0.0,True
Brian Anderson,605119,146,125.0,122.0,56.0,33.0,1.0,20.0,114.0,43.0,1.0,120.0,13.0,0.261,459.0,0.34,0.468,0.808,1.0,5.0,0.833,15.0,1917.0,518.0,215.0,65.0,172.0,0.0,3.0,0.305,1.15,22.95,0.0,0.429,12.0,0.467,1.038,0.571,19.67,0.339,20.0,0.4,0.993,0.593,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,15.0,0.133,2.0,0.188,0.388,0.2,0.0,True
Bryan Holaday,592407,146,31.0,28.0,9.0,4.0,0.0,3.0,13.0,10.0,2.0,25.0,1.0,0.291,86.0,0.371,0.442,0.813,1.0,0.0,0.0,5.0,384.0,98.0,38.0,9.0,33.0,1.0,0.0,0.314,1.33,28.67,0.0,0.231,3.0,0.333,0.641,0.308,41.0,0.268,11.0,0.333,0.723,0.39,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Curtis Granderson,434158,146,109.0,58.0,41.0,17.0,1.0,11.0,88.0,35.0,1.0,53.0,3.0,0.187,284.0,0.281,0.37,0.651,3.0,0.0,0.0,3.0,1395.0,324.0,105.0,32.0,101.0,0.0,2.0,0.225,0.67,25.82,0.0,0.154,2.0,0.353,0.507,0.154,13.0,0.269,7.0,0.406,0.944,0.538,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,6.0,0.167,1.0,0.286,0.619,0.333,1.0,False
Garrett Cooper,643265,146,87.0,92.0,47.0,12.0,1.0,12.0,94.0,29.0,0.0,88.0,5.0,0.284,310.0,0.353,0.445,0.798,0.0,0.0,0.0,8.0,1428.0,346.0,138.0,42.0,114.0,0.0,2.0,0.369,2.42,25.83,24.0,0.292,7.0,0.37,0.87,0.5,54.0,0.278,15.0,0.35,0.739,0.389,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,3.0,0.333,1.0,0.333,0.666,0.333,0.0,False
Harold Ramirez,623912,146,85.0,104.0,38.0,15.0,1.0,7.0,65.0,13.0,1.0,81.0,4.0,0.268,302.0,0.306,0.394,0.7,0.0,2.0,1.0,7.0,1191.0,320.0,119.0,38.0,117.0,0.0,1.0,0.32,1.96,43.14,0.0,0.375,6.0,0.444,0.882,0.438,0.0,0.267,12.0,0.313,0.624,0.311,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,9.0,0.111,1.0,0.111,0.222,0.111,0.0,False
Isan Diaz,656371,146,16.0,11.0,5.0,1.0,0.0,1.0,21.0,4.0,0.0,9.0,1.0,0.153,59.0,0.215,0.22,0.436,1.0,0.0,0.0,1.0,243.0,65.0,13.0,3.0,21.0,0.0,1.0,0.211,0.58,59.0,0.0,0.125,3.0,0.185,0.31,0.125,0.0,0.145,8.0,0.213,0.377,0.164,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,6.0,0.167,1.0,0.167,0.5,0.333,1.0,False
Jon Berti,542932,146,42.0,46.0,28.0,8.0,1.0,4.0,31.0,13.0,0.0,35.0,4.0,0.267,131.0,0.349,0.435,0.784,1.0,5.0,0.833,2.0,583.0,149.0,57.0,12.0,54.0,0.0,1.0,0.32,2.3,32.75,11.5,0.174,4.0,0.296,0.774,0.478,25.5,0.255,13.0,0.367,0.798,0.431,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,6.0,0.167,1.0,0.167,0.334,0.167,0.0,True
Jorge Alfaro,595751,146,99.0,84.0,30.0,10.0,1.0,11.0,123.0,12.0,0.0,85.0,7.0,0.255,333.0,0.294,0.39,0.684,3.0,2.0,0.4,9.0,1319.0,354.0,130.0,40.0,158.0,0.0,2.0,0.368,1.95,30.27,0.0,0.261,6.0,0.32,0.624,0.304,0.0,0.22,11.0,0.264,0.504,0.24,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Lewis Brinson,621446,146,44.0,36.0,5.0,8.0,0.0,0.0,46.0,4.0,0.0,25.0,3.0,0.182,137.0,0.221,0.241,0.462,1.0,1.0,0.5,4.0,556.0,146.0,33.0,8.0,49.0,1.0,1.0,0.272,1.13,0.0,0.0,0.148,4.0,0.143,0.402,0.259,0.0,0.185,10.0,0.211,0.452,0.241,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Martin Prado,445988,146,75.0,68.0,20.0,8.0,0.0,1.0,33.0,8.0,0.0,48.0,0.0,0.242,198.0,0.268,0.298,0.566,0.0,0.0,0.0,6.0,819.0,209.0,59.0,14.0,61.0,0.0,3.0,0.281,1.31,198.0,0.0,0.0,0.0,0.111,0.111,0.0,0.0,0.273,6.0,0.32,0.593,0.273,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,6.0,0.167,1.0,0.167,0.334,0.167,0.0,False
Neil Walker,435522,146,87.0,60.0,24.0,14.0,1.0,5.0,61.0,30.0,0.0,67.0,1.0,0.264,254.0,0.343,0.386,0.728,0.0,2.0,1.0,6.0,1118.0,286.0,98.0,24.0,115.0,0.0,1.0,0.328,0.9,50.8,0.0,0.3,6.0,0.333,0.733,0.4,0.0,0.256,11.0,0.353,0.702,0.349,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,6.0,0.167,1.0,0.286,0.453,0.167,1.0,True
Starlin Castro,516770,146,126.0,154.0,41.0,20.0,3.0,11.0,87.0,18.0,1.0,131.0,1.0,0.262,500.0,0.285,0.38,0.665,1.0,2.0,0.667,18.0,1946.0,526.0,190.0,60.0,208.0,0.0,7.0,0.293,1.14,45.46,0.0,0.321,9.0,0.31,0.703,0.393,31.0,0.371,23.0,0.365,0.913,0.548,0.2,2.34,1.63,6.23,0.79,34.2,13.38,2.37,0.0,0.63,2.63,5.45,2.08,0.92,0.0,14.0,0.357,5.0,0.4,0.9,0.5,0.0,True
